Time,CH4L,CH4R,P,RsL,RsR,Leak,Leak_Rate
1/4/2025 11:23,9.339819617,11.89372292,49.9873667,97.4487904,99.38874274,0,0.0
1/4/2025 11:24,11.46565816,8.505565383,52.45420813,89.33275182,108.5615319,0,0.0
1/4/2025 11:25,7.451535762,8.307306017,49.36918936,98.87484844,92.32688034,0,0.0
1/4/2025 11:26,12.0969653,12.47323948,52.09883815,102.0312633,80.33154912,0,0.0
1/4/2025 11:27,10.97554964,9.074710516,45.81665611,85.36927927,83.51190122,0,0.0
1/4/2025 11:28,8.531533356,7.473929293,46.98053174,109.2147293,125.0290234,0,0.0
1/4/2025 11:29,9.716940725,9.029740116,46.32839748,95.76086004,94.02059702,0,0.0
1/4/2025 11:30,13.19664362,9.33989453,47.17434314,108.6141584,110.9615806,0,0.0
1/4/2025 11:31,11.46709563,13.10992546,56.43590523,99.89080038,87.02243713,0,0.0
1/4/2025 11:32,10.01756731,11.84965242,53.63019397,102.9721669,101.7885472,0,0.0
1/4/2025 11:33,9.524633366,12.29504123,44.61538441,92.9805079,103.4840722,0,0.0
1/4/2025 11:34,10.15321814,11.63994728,52.18749148,96.55384714,128.3641201,0,0.0
1/4/2025 11:35,8.976472884,11.89248734,48.04708844,106.4204212,96.82141261,0,0.0
1/4/2025 11:36,5.790500989,8.623835747,46.58807707,98.68501765,92.88731951,0,0.0
1/4/2025 11:37,14.08435582,9.602795689,42.57130267,88.95025984,103.5093361,0,0.0
1/4/2025 11:38,10.31065,8.020169374,54.85959347,101.1157406,90.75237413,0,0.0
1/4/2025 11:39,10.79629453,9.579023939,43.18068425,103.8567502,104.0957689,0,0.0
1/4/2025 11:40,21.11667997,25.97883397,37.42474123,139.5730939,120.1129325,1,4.946128754
1/4/2025 11:41,8.529766399,10.26916657,45.26844377,111.5255327,92.46182346,0,0.0
1/4/2025 11:42,27.75895499,26.46309054,41.91938474,120.0709464,134.1060136,1,2.2640552770000006
1/4/2025 11:43,6.801210476,7.717168416,48.32824087,94.52664835,101.0832137,0,0.0
1/4/2025 11:44,14.554173,11.0004767,49.32768672,97.71698601,107.6032044,0,0.0
1/4/2025 11:45,7.530976003,7.503394396,49.49632869,94.76266493,116.5245337,0,0.0
1/4/2025 11:46,7.936067432,10.18835294,51.51285167,105.0616123,94.98356921,0,0.0
1/4/2025 11:47,9.119481591,11.48066685,50.06502382,110.4166512,95.88491956,0,0.0
1/4/2025 11:48,12.57615145,9.570994866,49.78363406,112.3983436,86.5435258,0,0.0
1/4/2025 11:49,10.029018,11.10225321,47.40799012,95.87793548,105.2103027,0,0.0
1/4/2025 11:50,7.527728408,8.08053533,42.12635313,94.87973601,93.55248453,0,0.0
1/4/2025 11:51,12.50867672,6.672620044,44.4072452,95.79605575,103.4552798,0,0.0
1/4/2025 11:52,11.46200125,11.11405924,53.59239869,80.6796305,111.6547322,0,0.0
1/4/2025 11:53,11.07686991,13.48802047,48.47090268,87.97187641,93.15601566,0,0.0
1/4/2025 11:54,11.43146848,8.00791012,46.67995111,99.65446994,95.25717193,0,0.0
1/4/2025 11:55,14.7887238,12.44438836,42.97135928,103.7927174,110.1451267,0,0.0
1/4/2025 11:56,14.37018979,10.08684682,41.4017643,104.9117306,107.0742283,0,0.0
1/4/2025 11:57,8.626569314,7.328616957,46.4839656,92.19505578,106.0148358,0,0.0
1/4/2025 11:58,13.24776999,7.736989397,54.44026427,95.08889852,96.08613134,0,0.0
1/4/2025 11:59,10.76633638,10.03156955,47.21464903,97.30496193,85.63930369,0,0.0
1/4/2025 12:00,10.99819163,9.191075424,52.00242763,96.18874101,92.88166122,0,0.0
1/4/2025 12:01,6.615458337,7.374174046,46.98470085,106.8801772,89.90519485,0,0.0
1/4/2025 12:02,9.659228469,6.611921438,53.19433348,86.9182589,105.8154631,0,0.0
1/4/2025 12:03,8.374352819,8.306561344,48.24124599,88.50704395,102.8452154,0,0.0
1/4/2025 12:04,11.65611763,10.38761802,43.84057877,97.01564704,94.01383075,0,0.0
1/4/2025 12:05,12.142161,9.987198495,48.65523466,86.34396297,95.72124472,0,0.0
1/4/2025 12:06,5.851027298,8.997524085,59.17000209,80.99529721,104.7564966,0,0.0
1/4/2025 12:07,26.66356712,26.50096466,47.14070849,112.2484917,122.7746085,1,0.6531595319999991
1/4/2025 12:08,27.21070166,31.22167774,40.48446205,117.8553068,123.7845303,1,3.9085956299999998
1/4/2025 12:09,9.626642075,10.78825302,49.31470592,106.3053082,119.7859113,0,0.0
1/4/2025 12:10,11.45812729,9.757382657,51.51950901,106.5136653,94.50375805,0,0.0
1/4/2025 12:11,10.70233094,11.85614401,51.58426169,115.8791543,106.6863968,0,0.0
1/4/2025 12:12,10.68332046,8.080299396,49.80056624,101.0166512,103.9257568,0,0.0
1/4/2025 12:13,9.457370044,9.550160921,52.2047201,102.3620051,84.76744068,0,0.0
1/4/2025 12:14,7.566838392,9.597824129,51.04113431,97.49592963,93.21006117,0,0.0
1/4/2025 12:15,7.756939705,7.526093483,48.42013807,97.98173534,108.1912171,0,0.0
1/4/2025 12:16,11.41870503,9.160251675,44.023716,120.8054533,98.68517214,0,0.0
1/4/2025 12:17,10.03891651,5.850080638,47.69970379,102.6135144,85.35060421,0,0.0
1/4/2025 12:18,9.722975511,13.8243561,53.99759425,103.4827427,103.944882,0,0.0
1/4/2025 12:19,9.152219915,8.125172423,49.84268888,88.54885697,94.17695355,0,0.0
1/4/2025 12:20,9.389622309,13.17222826,51.50143446,104.1042227,104.3589218,0,0.0
1/4/2025 12:21,12.09382359,10.07616901,48.58492236,106.5833198,126.8777466,0,0.0
1/4/2025 12:22,20.68062317,23.25983882,34.29737823,134.1259284,133.6536567,1,4.430132178999999
1/4/2025 12:23,7.317870573,9.022400403,48.80685143,106.3008452,106.1217302,0,0.0
1/4/2025 12:24,27.86312778,21.73383409,30.94241489,122.6978045,125.4126257,1,6.876163867000001
1/4/2025 12:25,9.590246672,11.30097928,44.56855413,98.30576687,88.80412342,0,0.0
1/4/2025 12:26,21.96821051,28.53353482,41.67750093,121.9696017,140.0295742,1,4.947161969000001
1/4/2025 12:27,13.21515661,11.54954678,47.89956998,101.0718704,93.94160714,0,0.0
1/4/2025 12:28,9.958878885,9.26333458,46.29257637,112.6765044,97.70818299,0,0.0
1/4/2025 12:29,10.57836735,9.039280655,58.08979842,110.7263955,117.9347554,0,0.0
1/4/2025 12:30,7.642153017,6.811647349,54.07492518,107.5291095,96.62292241,0,0.0
1/4/2025 12:31,9.560661095,11.04643802,48.14245387,120.2920998,112.1532813,0,0.0
1/4/2025 12:32,11.21905209,12.16475742,52.13818163,73.43761625,103.8747812,0,0.0
1/4/2025 12:33,6.889252532,13.23196336,48.82105841,95.39941426,94.46908961,0,0.0
1/4/2025 12:34,10.40169019,10.61034527,46.5366016,99.88727381,103.4140731,0,0.0
1/4/2025 12:35,10.20158215,8.467040454,52.37345612,93.27770526,92.83578651,0,0.0
1/4/2025 12:36,10.08257491,6.605807713,48.37849057,90.70249275,109.0472511,0,0.0
1/4/2025 12:37,12.0743178,12.08333347,50.37749004,82.8284036,112.4709383,0,0.0
1/4/2025 12:38,26.00788432,23.61517115,44.39588701,117.6240099,128.4000041,1,2.3171791829999995
1/4/2025 12:39,12.9561438,9.318791845,54.55606552,108.9402705,113.4247643,0,0.0
1/4/2025 12:40,8.012820969,9.551386344,47.24953354,107.7393634,101.6007375,0,0.0
1/4/2025 12:41,10.27184913,9.861089724,52.43015801,92.47870114,109.145131,0,0.0
1/4/2025 12:42,10.16893357,10.0716052,44.36071877,102.2024508,129.511966,0,0.0
1/4/2025 12:43,7.861491012,10.27629511,52.25207081,113.5759982,124.7511575,0,0.0
1/4/2025 12:44,11.91259,5.169273476,50.74247653,84.79932955,98.17447837,0,0.0
1/4/2025 12:45,14.64934661,10.02931182,51.89489681,98.4116402,102.9350502,0,0.0
1/4/2025 12:46,9.965987851,5.540848852,48.51277623,102.8649629,89.46044021,0,0.0
1/4/2025 12:47,11.01004218,11.46443615,60.42035637,100.1001534,107.9864561,0,0.0
1/4/2025 12:48,20.31653119,22.52513239,33.52069524,131.3520127,124.7217471,1,4.400161552
1/4/2025 12:49,8.57283066,5.68592655,54.85775855,85.0217397,92.25981147,0,0.0
1/4/2025 12:50,6.358479444,8.371590645,44.8415084,89.94181339,111.8684849,0,0.0
1/4/2025 12:51,8.588453034,8.859849322,52.52172087,106.8204134,97.3439039,0,0.0
1/4/2025 12:52,7.216083238,12.38139924,52.87894989,82.97775939,94.7909201,0,0.0
1/4/2025 12:53,27.24744406,26.02283654,39.79133084,135.7979992,124.4478709,1,2.6540375919999994
1/4/2025 12:54,9.769780612,10.68888989,47.52337795,104.4981816,95.34927296,0,0.0
1/4/2025 12:55,20.71706759,28.34601819,39.02892351,137.3185683,121.5494605,1,6.008690598
1/4/2025 12:56,11.77830765,9.807711424,51.33505167,95.30710347,117.4625071,0,0.0
1/4/2025 12:57,7.756497794,11.50837592,58.94968243,105.0983844,93.85315244,0,0.0
1/4/2025 12:58,8.466271924,11.36772223,45.63829857,88.2771243,106.7540948,0,0.0
1/4/2025 12:59,10.13614454,7.427061013,47.22043252,95.85495058,94.16500838,0,0.0
1/4/2025 13:00,12.05753798,12.94596716,51.42367779,100.3633894,90.26808493,0,0.0
1/4/2025 13:01,11.00337009,7.15939644,48.71973105,91.01250575,99.18450888,0,0.0
1/4/2025 13:02,10.49665029,11.8347333,49.49979481,102.1810687,126.8442678,0,0.0
1/4/2025 13:03,10.15623547,6.965853926,55.35175918,88.55792771,107.8162573,0,0.0
1/4/2025 13:04,10.80047171,11.20247358,35.89866748,102.6865081,104.6205263,0,0.0
1/4/2025 13:05,10.40330581,13.72382976,47.01025327,117.418503,94.75447984,0,0.0
1/4/2025 13:06,7.94005545,9.574042687,41.28815387,87.43334361,96.1541705,0,0.0
1/4/2025 13:07,10.09215844,9.487288714,44.02091782,99.77439884,85.16522773,0,0.0
1/4/2025 13:08,7.852622682,11.22088,62.02312246,83.82038942,117.9503598,0,0.0
1/4/2025 13:09,10.16216509,9.341207088,52.99084067,91.67045982,102.6891087,0,0.0
1/4/2025 13:10,9.038704117,13.63655741,54.75782463,107.0194917,101.8194919,0,0.0
1/4/2025 13:11,15.07876325,10.3843845,49.59735175,95.69371398,102.0384753,0,0.0
1/4/2025 13:12,20.52072374,28.68629346,43.73406924,128.8458731,147.5761866,1,5.335971012000001
1/4/2025 13:13,7.191520867,8.919428944,41.16717746,103.5588336,102.9950051,0,0.0
1/4/2025 13:14,9.731639579,8.13410306,55.19149206,99.35481729,98.07467158,0,0.0
1/4/2025 13:15,11.03871749,8.744490026,45.90077941,89.70587405,117.9911154,0,0.0
1/4/2025 13:16,13.34672789,9.298653213,47.3434209,106.8548822,98.7034489,0,0.0
1/4/2025 13:17,8.8210952,9.024721853,52.52575535,103.0413373,83.08415896,0,0.0
1/4/2025 13:18,6.835144052,8.683649452,51.58223379,84.71959592,84.72993546,0,0.0
1/4/2025 13:19,11.63367402,14.19768246,50.42310024,90.35474407,98.08290191,0,0.0
1/4/2025 13:20,7.238802588,7.939809847,43.18451923,72.30971118,102.9163871,0,0.0
1/4/2025 13:21,19.65673055,26.94277113,40.19560712,110.3290328,137.9334829,1,5.6038988660000015
1/4/2025 13:22,27.4809584,24.73706338,43.10210165,125.0400339,114.5509039,1,2.75152718
1/4/2025 13:23,9.860733093,11.26021599,47.33756452,89.4414436,97.74741318,0,0.0
1/4/2025 13:24,23.21021118,21.09005432,44.62344421,115.1680969,113.9734026,1,2.1353895880000007
1/4/2025 13:25,8.632731435,9.518594856,45.63654032,113.9057016,111.1371406,0,0.0
1/4/2025 13:26,9.452541496,10.90309498,50.03273946,110.2881332,112.824196,0,0.0
1/4/2025 13:27,9.971459294,10.5330433,57.67663867,93.05331812,119.5826212,0,0.0
1/4/2025 13:28,10.29919592,9.48208233,46.59300044,107.9353763,103.5153501,0,0.0
1/4/2025 13:29,10.19565435,6.876242857,55.26992742,112.1487285,118.6529599,0,0.0
1/4/2025 13:30,10.87201155,9.064152555,59.87326181,106.1854849,93.07097482,0,0.0
1/4/2025 13:31,11.68767902,7.706899673,50.85522034,102.9892748,102.1594182,0,0.0
1/4/2025 13:32,10.78526823,8.6656809,47.36491506,110.9832308,89.39180855,0,0.0
1/4/2025 13:33,10.90717105,10.06644648,46.13630599,107.6951798,105.7333407,0,0.0
1/4/2025 13:34,6.835553667,10.71747229,56.52301352,87.86905736,102.8474361,0,0.0
1/4/2025 13:35,10.1004554,13.5609055,56.383471,98.11067746,75.46153224,0,0.0
1/4/2025 13:36,10.9590151,8.925187242,57.24654561,94.47930919,111.0960706,0,0.0
1/4/2025 13:37,11.45788239,11.54925127,49.83580825,111.5247348,108.5535002,0,0.0
1/4/2025 13:38,8.615298452,10.61192005,55.18903471,94.19577949,94.44358337,0,0.0
1/4/2025 13:39,8.68192145,12.59199534,49.75580304,92.47815029,102.8121786,0,0.0
1/4/2025 13:40,8.851798649,11.15245744,45.58472439,110.2668207,85.06258259,0,0.0
1/4/2025 13:41,11.0728278,7.983037145,55.62088393,102.5967102,92.29779494,0,0.0
1/4/2025 13:42,12.06776211,6.553907941,58.16935139,121.1178235,116.6907943,0,0.0
1/4/2025 13:43,9.185079785,10.6225234,44.89699014,91.37758477,88.45653515,0,0.0
1/4/2025 13:44,27.44962674,24.50673707,30.96671576,123.9759829,122.5274789,1,5.278101683
1/4/2025 13:45,10.24695962,8.039372508,50.19990967,111.2196774,86.03638998,0,0.0
1/4/2025 13:46,9.751428446,7.464844591,54.78064303,87.20899629,103.3794522,0,0.0
1/4/2025 13:47,9.57723154,10.321951,44.33090403,113.1969236,105.6274511,0,0.0
1/4/2025 13:48,11.49322273,13.0154154,51.13507868,87.92544618,107.2413022,0,0.0
1/4/2025 13:49,20.76779243,26.81482968,36.15241251,132.9100019,131.3778468,1,5.793036123
1/4/2025 13:50,14.55165086,11.18054062,53.5041455,81.56948974,114.2683554,0,0.0
1/4/2025 13:51,19.62986033,22.74593994,32.13711038,129.5341552,115.7044768,1,5.130617728999999
1/4/2025 13:52,11.0362034,7.421235822,53.859015,86.30469511,89.41725502,0,0.0
1/4/2025 13:53,8.94159798,11.46962269,49.20892595,119.2627524,94.12827279,0,0.0
1/4/2025 13:54,8.261426026,7.810615912,45.31429738,89.28369487,86.53769184,0,0.0
1/4/2025 13:55,9.978265726,10.04325326,50.31844978,91.71142991,100.7877969,0,0.0
1/4/2025 13:56,10.27470496,9.31695917,40.31013343,105.3542596,98.60378353,0,0.0
1/4/2025 13:57,15.83634711,11.78615487,47.20452714,93.99042371,104.7753734,0,0.0
1/4/2025 13:58,9.631708369,7.883698015,51.68700535,106.9995336,83.83758527,0,0.0
1/4/2025 13:59,7.739642541,10.78173982,41.1412261,92.89109821,99.86987625,0,0.0
1/4/2025 14:00,10.54602143,8.320405185,37.14431573,92.12049043,112.1448087,0,0.0
1/4/2025 14:01,5.850719925,8.977789575,38.3031634,99.72441294,105.7222945,0,0.0
1/4/2025 14:02,9.816086435,2.729599545,56.63564278,87.83069493,81.04464124,0,0.0
1/4/2025 14:03,28.98731801,27.1328542,36.48175121,128.6468763,125.700695,1,3.630881663
1/4/2025 14:04,31.06264308,27.42215892,33.38613795,138.03825,116.2719203,1,5.1430144900000005
1/4/2025 14:05,11.9472445,8.465305028,54.72577368,105.5299664,100.1286189,0,0.0
1/4/2025 14:06,8.992860762,7.750688623,47.97775159,106.4328087,96.19346828,0,0.0
1/4/2025 14:07,9.698771971,9.008702494,51.3423095,80.7514478,117.3929641,0,0.0
1/4/2025 14:08,8.467758339,11.43375907,50.12877675,95.38352254,100.8571318,0,0.0
1/4/2025 14:09,19.7998081,19.62351305,34.17507624,126.9742072,127.4463931,1,3.2531322769999997
1/4/2025 14:10,10.61978956,9.716831161,51.47072942,114.5445267,99.55936391,0,0.0
1/4/2025 14:11,7.452828903,13.54128374,53.86630611,94.18692612,104.7445062,0,0.0
1/4/2025 14:12,9.170746199,7.732107328,49.07546691,76.98265507,97.83114664,0,0.0
1/4/2025 14:13,8.00965208,10.16077008,47.69722213,89.96030493,107.7351781,0,0.0
1/4/2025 14:14,11.09936637,14.40661963,48.28743796,93.38806783,96.08074517,0,0.0
1/4/2025 14:15,32.08772678,23.49965853,28.09198173,99.95967563,138.684558,1,8.675637778999999
1/4/2025 14:16,25.60416376,23.90015387,37.17863704,137.2411413,129.0925123,1,3.4162775369999996
1/4/2025 14:17,6.293963034,11.01327291,43.95444356,84.30419968,98.47442717,0,0.0
1/4/2025 14:18,9.750226229,9.19826933,53.14859362,104.4602155,108.4209183,0,0.0
1/4/2025 14:19,10.03139559,12.59926257,49.5478795,89.07603274,104.9303005,0,0.0
1/4/2025 14:20,10.43731861,9.201339954,50.52560548,115.0698437,108.2731515,0,0.0
1/4/2025 14:21,9.10735897,6.081636783,53.50164585,97.23846302,100.8574388,0,0.0
1/4/2025 14:22,9.598721402,9.217393792,45.36738117,95.20888345,97.58812232,0,0.0
1/4/2025 14:23,10.73502082,8.06653094,51.84624222,105.2825445,101.3527618,0,0.0
1/4/2025 14:24,12.08086179,9.437611976,51.33810526,89.92699515,94.99623391,0,0.0
1/4/2025 14:25,6.089902459,9.481831882,49.07609584,105.7554647,109.7932864,0,0.0
1/4/2025 14:26,9.262121122,12.3948464,45.359069,95.18331375,114.6918681,0,0.0
1/4/2025 14:27,10.42761759,11.39058545,52.97619182,94.05398153,105.7903752,0,0.0
1/4/2025 14:28,8.164047791,10.52653098,53.51727272,99.1243129,114.1815761,0,0.0
1/4/2025 14:29,13.46233926,9.994109177,50.56801013,89.10329564,111.2686455,0,0.0
1/4/2025 14:30,8.72918024,7.882283982,44.64848792,98.09108315,97.31748254,0,0.0
1/4/2025 14:31,23.73776064,15.75963537,35.23042202,127.7663188,129.4166735,1,6.942978231000001
1/4/2025 14:32,11.11204419,10.22632002,49.69833639,76.91258601,87.17034106,0,0.0
1/4/2025 14:33,8.817430422,11.58928241,53.44247275,110.9130753,101.8606878,0,0.0
1/4/2025 14:34,6.306853904,9.783332234,42.08255299,108.1597813,88.17645643,0,0.0
1/4/2025 14:35,28.65414663,25.97306865,33.5061231,109.905054,121.4644945,1,4.63931437
1/4/2025 14:36,12.05888111,10.92900433,47.9866372,79.89567704,85.60305204,0,0.0
1/4/2025 14:37,9.326209746,9.833335599,49.5838921,108.4190663,110.9430405,0,0.0
1/4/2025 14:38,8.307131397,13.37148838,43.49337358,107.6451891,96.05115867,0,0.0
1/4/2025 14:39,11.85134442,12.46545668,48.91233611,106.2303475,109.0632255,0,0.0
1/4/2025 14:40,9.338450208,11.91901611,48.44758218,85.73076196,99.24479371,0,0.0
1/4/2025 14:41,8.979678373,11.51546823,44.81204064,118.2864222,81.55795253,0,0.0
1/4/2025 14:42,10.29891218,7.419665171,49.41016208,92.44999133,95.15837882,0,0.0
1/4/2025 14:43,11.54150042,11.3259874,47.29415452,102.3947654,94.69288342,0,0.0
1/4/2025 14:44,25.53923693,22.89113119,40.61499212,122.9926089,123.0546149,1,3.2010544460000014
1/4/2025 14:45,11.65447222,11.21284946,45.57336219,115.9293115,115.0803523,0,0.0
1/4/2025 14:46,12.31967993,10.98521897,50.44917061,101.251673,116.7361676,0,0.0
1/4/2025 14:47,8.988067602,10.90552518,45.95805581,104.1584136,97.68767842,0,0.0
1/4/2025 14:48,7.948263788,15.40173294,47.00122881,99.22874123,87.39721275,0,0.0
1/4/2025 14:49,10.1246627,9.84762866,51.48645814,88.03400611,92.55891234,0,0.0
1/4/2025 14:50,10.21433983,11.87267476,51.17358866,76.81339404,104.7960917,0,0.0
1/4/2025 14:51,7.842974517,9.058020379,47.91488909,100.3257987,98.91757537,0,0.0
1/4/2025 14:52,9.64941094,11.58128317,48.65294691,85.87636909,84.24677553,0,0.0
1/4/2025 14:53,10.7986352,11.87863978,42.73196777,103.5017722,94.9640741,0,0.0
1/4/2025 14:54,10.72078679,10.72885215,57.01382155,101.4875009,113.1157392,0,0.0
1/4/2025 14:55,11.00857571,13.33849388,53.43728199,101.244337,102.9225596,0,0.0
1/4/2025 14:56,10.58192946,8.231447927,53.25724025,89.47075381,100.4729142,0,0.0
1/4/2025 14:57,8.985982681,9.025558117,42.02483892,110.3654408,96.11206065,0,0.0
1/4/2025 14:58,8.972198747,10.42476017,47.02255004,104.747711,95.40042359,0,0.0
1/4/2025 14:59,24.79562966,22.18019659,34.96904846,112.7942012,135.1859286,1,4.313906842999998
1/4/2025 15:00,28.55310468,22.82538505,25.70240903,142.4240267,130.7361795,1,7.723378009
1/4/2025 15:01,10.02690073,12.57151807,54.44975048,97.89208682,107.7101619,0,0.0
1/4/2025 15:02,9.550293888,8.676620258,57.26942244,86.65713499,105.4664728,0,0.0
1/4/2025 15:03,8.142415837,7.718843021,60.30967478,92.41648016,100.1972012,0,0.0
1/4/2025 15:04,15.8713158,10.61625667,44.77058086,84.91109138,103.842098,0,0.0
1/4/2025 15:05,7.853343936,9.845639448,50.58661748,113.5942692,94.0746752,0,0.0
1/4/2025 15:06,9.142304149,11.08572744,56.61409135,110.8044833,99.51831369,0,0.0
1/4/2025 15:07,10.83167367,9.945195418,48.73190761,107.3947957,113.4095042,0,0.0
1/4/2025 15:08,11.20042593,9.319960419,47.16506043,105.511419,100.1071003,0,0.0
1/4/2025 15:09,11.91586411,9.850124857,40.66991163,112.4834216,97.8280945,0,0.0
1/4/2025 15:10,23.80359638,22.6193865,43.66243122,118.3341408,124.4108148,1,1.8596186959999983
1/4/2025 15:11,11.01231531,9.3900374,49.90369622,104.2266214,88.34429665,0,0.0
1/4/2025 15:12,7.8879384,9.593735907,46.35329071,91.8810847,102.2084828,0,0.0
1/4/2025 15:13,9.48610975,9.192813326,51.41928645,98.46551448,116.9604402,0,0.0
1/4/2025 15:14,10.61566475,11.71333024,50.76502687,104.5007717,91.91385646,0,0.0
1/4/2025 15:15,14.13645208,10.38804201,50.84129551,69.18857176,102.6705515,0,0.0
1/4/2025 15:16,7.204389043,14.51350494,48.91450969,93.80289224,99.76505759,0,0.0
1/4/2025 15:17,12.40515301,10.3214091,58.11179079,101.6498714,99.50912605,0,0.0
1/4/2025 15:18,10.35982874,8.898285059,49.33170133,99.22483934,99.32872251,0,0.0
1/4/2025 15:19,11.67566107,15.34135075,58.09661038,95.47603674,107.1430888,0,0.0
1/4/2025 15:20,9.796010567,10.82725276,52.82058463,105.8915194,89.01878659,0,0.0
1/4/2025 15:21,8.31513474,11.98024957,51.75585071,92.92287627,106.8867376,0,0.0
1/4/2025 15:22,11.50174556,11.18420597,49.43362623,87.7809254,100.6913446,0,0.0
1/4/2025 15:23,11.30886205,11.24602206,54.86978347,111.8376611,82.3727736,0,0.0
1/4/2025 15:24,11.94411393,11.0713081,50.56495884,110.4264853,103.7983825,0,0.0
1/4/2025 15:25,9.973390729,7.79583087,45.33934392,94.00850902,101.1391989,0,0.0
1/4/2025 15:26,8.800355953,10.7350581,45.17253905,99.3130543,91.28246202,0,0.0
1/4/2025 15:27,6.88242601,7.350277392,52.11242311,108.4598969,101.6057161,0,0.0
1/4/2025 15:28,28.1497567,25.3440636,33.45191164,122.0728948,108.3220383,1,4.712464222000001
1/4/2025 15:29,10.84777896,8.548765087,49.68884472,105.3020761,93.15296244,0,0.0
1/4/2025 15:30,27.3173953,28.88547224,40.70499247,131.7392827,120.830232,1,2.643039975999999
1/4/2025 15:31,25.06750431,28.45763213,37.54826144,120.7564398,108.4240663,1,4.185411622
1/4/2025 15:32,9.066482376,10.96229178,46.38932565,105.15924,88.48614922,0,0.0
1/4/2025 15:33,7.034031136,10.57459315,57.04993756,90.35056374,89.98118441,0,0.0
1/4/2025 15:34,20.78095032,21.46033341,39.86504299,130.3495038,120.8014245,1,2.366682947000001
1/4/2025 15:35,7.732339286,9.477993021,55.08896494,99.25902344,104.4133909,0,0.0
1/4/2025 15:36,9.175041976,11.84079232,38.66220828,96.39279568,91.07197544,0,0.0
1/4/2025 15:37,8.522605003,12.13571335,51.65426439,87.53264131,90.51069017,0,0.0
1/4/2025 15:38,6.745990158,7.706433803,54.21078918,101.3165926,101.3811211,0,0.0
1/4/2025 15:39,14.04518046,6.938144735,58.50144321,100.3853028,101.111499,0,0.0
1/4/2025 15:40,12.50508146,8.546221234,42.68090708,91.60363538,92.99761262,0,0.0
1/4/2025 15:41,8.441961157,12.09041516,56.03057295,84.0312818,118.2872032,0,0.0
1/4/2025 15:42,10.54484279,12.42976806,58.22190143,83.55524899,101.8439118,0,0.0
1/4/2025 15:43,10.83493018,8.150576239,39.91355511,97.4592701,98.29834923,0,0.0
1/4/2025 15:44,12.38217171,10.61461871,52.39295555,103.0649764,96.13909537,0,0.0
1/4/2025 15:45,8.362789947,13.66886267,53.08810407,118.4997159,110.0883195,0,0.0
1/4/2025 15:46,12.18421357,10.83062295,48.36496169,99.54845155,105.450444,0,0.0
1/4/2025 15:47,8.904189392,12.84300657,47.5495277,83.74613948,82.6235553,0,0.0
1/4/2025 15:48,7.328275192,11.99745314,53.33926957,97.93081832,93.04188843,0,0.0
1/4/2025 15:49,11.44827312,8.179602588,46.92509123,112.513649,95.53213792,0,0.0
1/4/2025 15:50,12.58151685,9.620037153,48.91375336,93.17204391,99.88048849,0,0.0
1/4/2025 15:51,15.17581795,10.06950896,54.0621745,111.1860358,106.2713491,0,0.0
1/4/2025 15:52,19.6696509,30.00939217,46.20117785,131.5491437,116.0340359,1,5.929635065
1/4/2025 15:53,11.39783937,11.83265791,52.68992136,106.4688155,99.2059252,0,0.0
1/4/2025 15:54,9.180397512,10.81736952,50.66742248,118.58856,116.9926658,0,0.0
1/4/2025 15:55,11.56671742,4.127598112,47.41801258,81.62736093,100.290604,0,0.0
1/4/2025 15:56,7.059020898,7.374319454,44.9469998,108.9650418,93.0570457,0,0.0
1/4/2025 15:57,7.474460449,5.62523817,55.54789121,99.05298882,86.65788205,0,0.0
1/4/2025 15:58,8.448250354,10.35073048,49.23275074,90.50819467,95.13097875,0,0.0
1/4/2025 15:59,10.15792809,10.4809753,55.75351637,98.99365363,89.21251698,0,0.0
1/4/2025 16:00,8.717837467,10.56644992,48.35224061,116.9097094,96.05399923,0,0.0
1/4/2025 16:01,11.31810869,8.082143465,46.75355669,113.3494598,105.4218364,0,0.0
1/4/2025 16:02,12.05378924,11.34828801,52.10399444,79.99285539,100.3695902,0,0.0
1/4/2025 16:03,22.09821251,23.71191949,35.56690139,117.8933321,117.0963356,1,3.6934732120000007
1/4/2025 16:04,13.23757528,7.489701866,43.97235698,109.4289424,82.09317074,0,0.0
1/4/2025 16:05,10.83165326,7.067923597,59.08684165,99.78255922,108.3199501,0,0.0
1/4/2025 16:06,7.566206579,9.999736628,46.86508113,99.8198666,96.47517953,0,0.0
1/4/2025 16:07,26.54739362,29.04272769,40.70560268,112.1679212,128.9371477,1,3.1065464989999994
1/4/2025 16:08,8.789687529,13.39948548,54.20928315,92.54523158,90.88264321,0,0.0
1/4/2025 16:09,11.820837,11.12680872,43.70268618,86.41794253,95.91043643,0,0.0
1/4/2025 16:10,13.14746843,8.540006657,44.98806178,83.46682522,94.20084611,0,0.0
1/4/2025 16:11,10.91337602,11.77368532,48.4924533,87.42262017,86.6608119,0,0.0
1/4/2025 16:12,7.007682374,9.09515147,45.67176728,90.71902243,90.92035478,0,0.0
1/4/2025 16:13,8.163575667,8.464985927,58.63228186,92.38886531,99.85292652,0,0.0
1/4/2025 16:14,12.64548893,5.712066337,48.99912182,91.57870278,102.9857252,0,0.0
1/4/2025 16:15,9.661754629,10.2047644,54.44874521,110.2045607,93.16066343,0,0.0
1/4/2025 16:16,10.15914707,8.740265302,52.56818695,90.92855795,87.97300793,0,0.0
